# x/sigma rho.sigma3 doi:10.1063/1.439489
0.83277 0.12362
0.85051 0.36931
0.88299 0.81236
0.89851 1.59380
0.89745 1.41656
0.89639 1.23933
0.89533 1.06209
0.91613 1.81935
0.94376 2.35908
0.93437 2.14963
0.95291 2.52825
0.98662 2.72424
1.02651 2.59259
1.05399 2.20048
1.07148 1.95205
1.07839 1.74660
1.09278 1.43239
1.10818 1.28735
1.13116 1.04965
1.16240 0.83209
1.20189 0.63465
1.24957 0.44660
1.29777 0.34448
1.34624 0.28802
1.39488 0.26109
1.44366 0.25565
1.49259 0.27706
1.54161 0.31189
1.59067 0.35479
1.63984 0.41380
1.68906 0.48354
1.73841 0.57478
1.78795 0.69555
1.83760 0.83780
1.88712 0.95589
1.93650 1.05249
1.98534 1.05779
2.03370 0.98252
2.08196 0.89115
2.13027 0.80783
2.17863 0.73256
2.22700 0.65999
2.27547 0.60352
2.32396 0.54974
2.37252 0.50939
2.42117 0.48246
2.46996 0.47970
2.51879 0.48231
2.56771 0.50104
2.61667 0.52782
2.66567 0.55997
2.71472 0.60018
2.76382 0.64845
2.81282 0.68060
2.86180 0.71007
2.91068 0.72074
2.95948 0.72067
3.00829 0.72059
3.05700 0.70441
3.10570 0.68554
3.15439 0.66667
3.20307 0.64511
3.25178 0.62893
3.30046 0.60737
3.34922 0.59924
3.39798 0.59112
3.44679 0.59104
3.49561 0.59366
3.54448 0.60433
3.59330 0.60694
3.64211 0.60687
3.69093 0.60948
3.73979 0.61746
3.78853 0.60665
3.83734 0.60658
3.88615 0.60650
3.93492 0.60106
3.98367 0.59025
4.03247 0.59018
4.08128 0.59010
4.13012 0.59540
4.17898 0.60339
4.22780 0.60600
4.27667 0.61667
4.32562 0.64076
4.37454 0.65949
4.42348 0.68090
4.47242 0.70231
4.52132 0.71835
4.57013 0.71828
4.61890 0.71284
4.66758 0.69128
4.71611 0.64556
4.76465 0.59983
4.81322 0.55948
4.86178 0.51913
4.91046 0.49757
4.95916 0.47870
5.00795 0.47594
5.05675 0.47587
5.10567 0.49460
5.15467 0.52675
5.20379 0.57770
5.25295 0.63670
5.30217 0.70645
5.35141 0.77889
5.40070 0.85938
5.45001 0.94255
5.49920 1.00693
5.54827 1.04982
5.59675 0.99604
5.64489 0.88318
5.69289 0.74884
5.74089 0.61450
5.78909 0.51238
5.83738 0.42638
5.88571 0.34574
5.93423 0.29733
5.98282 0.26235
6.03155 0.24885
6.08036 0.24878
6.12925 0.26213
6.17831 0.30503
6.22767 0.39626
6.27739 0.54925
6.32748 0.76401
6.36962 1.00967
6.40380 1.28353
6.41317 1.48895
6.43045 1.65811
6.45951 1.98301
6.44773 1.82727
6.46631 2.21394
6.49240 2.49587
6.53431 2.70259
6.57442 2.60854
6.58085 2.32253
6.59517 1.99784
6.59415 1.82705
6.59309 1.64981
6.59178 1.43051
6.60608 1.10197
6.61306 0.90860
6.62004 0.71524
6.63986 0.40370
6.66536 0.13244


