Pressure (bar)	Bulk adsorption (molecules/uc)	Bulk adsorption (molecules/nm^3)	Bulk adsorption (%w.t.)	Bulk adsorption (cm^3 STP/cm^3)	Bulk adsorption (mol/kg)	Ideal adsorption (molecules/uc)	Ideal adsorption (molecules/nm^3)	Ideal adsorption (%w.t.)	Ideal adsorption (cm^3 STP/cm^3)	Ideal adsorption (mol/kg)	Absolute adsorption (molecules/uc)	Absolute adsorption (molecules/nm^3)	Absolute adsorption (mg/g)	Absolute adsorption (%w.t.)	Absolute adsorption (mol/kg)	Absolute adsorption (cm^3 STP/cm^3)	Excess adsorption (molecules/uc)	Excess adsorption (molecules/nm^3)	Excess adsorption (mg/g)	Excess adsorption (%w.t.)	Excess adsorption (mol/kg)	Excess adsorption (cm^3 STP/cm^3)
6.0	2.552791723646431	0.09615462094535392	0.29158548911100873	3.6262241649415903	0.18228398457675862	523.9243068175371	19.734372631911214	37.50734035721922	744.2310958562016	37.41120334208053	42.58905029296875	1.6041786524963728	48.7884105119251	4.651883070304995	3.04110269350652	60.497471025045535	40.03625856932232	1.508024031551019	45.864028547360164	4.38527641217974	2.858818708929762	56.871246860103945
7.0	2.9830927460698065	0.11236253611534548	0.3405680299934233	4.237463989662533	0.21300994792434655	612.2374906968771	23.06081741850964	41.22336015319934	869.6794034873288	43.71727167467111	45.766456604003906	1.7238602922466575	52.428327401350494	4.98165300536961	3.267987745518326	65.01095617942997	42.7833638579341	1.611497756131312	49.011008806800206	4.672115773365228	3.0549777975939794	60.77349218976743
8.0	3.414780595964164	0.12862268816332192	0.3896601026764125	4.850673793853911	0.2438349387151017	700.835301251664	26.397983083679954	44.532283777029164	995.5320214736377	50.04366398592265	48.66353225708008	1.8329828691851495	55.74710805680266	5.28034674510359	3.474855579181117	69.12623344374305	45.24875166111591	1.7043601810218274	51.83526413499628	4.9280781793928865	3.231020640466015	64.27555964988913
9.0	3.8478572323067137	0.14493515087701503	0.43886153487152413	5.465856360230204	0.2747590968312433	789.7181405341948	29.74588477130791	47.49750345137774	1121.789520927821	56.39040898467735	51.33216857910156	1.9335009457709067	58.80419722620622	5.553831140852864	3.665411533142568	72.91701411288919	47.48431134679485	1.7885657948938916	54.39623703574258	5.158993851179556	3.3906524363113246	67.45115775265899
10.0	4.282324614742965	0.16129999806932907	0.48817215322798024	6.083014472455212	0.305782562202711	878.8864107339263	33.104537630445584	50.16989922305672	1248.4524731574058	62.75753538957136	53.8112907409668	2.0268806952989546	61.644186117958064	5.806482710875869	3.842435088073183	76.43859114086418	49.528966126223835	1.8655806972296258	56.73851647253998	5.369210603010549	3.536652525870472	70.35557666840896
11.0	4.718184700723454	0.1777173034704915	0.5375917830109274	6.702150911074785	0.3369054746027107	968.340513589827	36.47395679317676	52.590780805452624	1375.5214488300037	69.14507188707343	56.12976837158203	2.1142095344193086	64.30014669061838	6.041542594028204	4.007987701216629	79.73197364917331	51.411583670858576	1.9364922309488173	58.895172161567075	5.561945479583394	3.671082226613918	73.02982273809853
12.0	5.155439442486667	0.19418714061441025	0.587120247764236	7.3232684492310876	0.3681279734322781	1058.0808497711666	39.85415735129345	54.79403668058821	1502.997017093726	75.55304708726963	58.30989456176758	2.1963271648897233	66.79761706863552	6.261507899894183	4.163661227241508	82.82882882942295	53.15445511928091	2.0021400242753127	60.891739990861474	5.739675189797028	3.79553325380923	75.50556038019187
13.0	5.594090783885615	0.2107095827191421	0.6367573689576942	7.946369848154776	0.39945019749367777	1148.1078182262152	43.245154331763715	56.807728972523385	1630.8797446520148	81.9814894773568	60.369606018066406	2.27390919890475	69.15714486685488	6.468379807298319	4.310736449969138	85.75463565747437	54.775515234180794	2.063199616185608	62.7487653484638	5.904383744721563	3.91128625247546	77.8082658093196
14.0	6.034140657055605	0.2272847025613796	0.6865029656184555	8.571457852431585	0.43087228475246314	1238.4218154983503	46.64696267097183	58.65529397099293	1759.1701947921788	88.43042737280864	62.32261657714844	2.3474721881103733	71.3944401395872	6.663693357442246	4.450192616068517	88.52887454979312	56.288475920092836	2.120187485548994	64.48195607530344	6.057590333709881	4.019320331316054	79.95741669736154
15.0	6.475590978920697	0.24391257234486116	0.7363568539465922	9.198535185039765	0.46239437208801687	1329.0232350090555	50.059597187711375	60.356457561296246	1887.8689263668953	94.89988886617772	64.18360900878906	2.417569180430206	73.52632291438246	6.849047046631798	4.583078159594992	91.17240228606656	57.70801802986836	2.173656608085345	66.1081300029744	6.200884145099799	4.120683787506975	81.97386710102678
16.0	6.918443647536444	0.26059326356261575	0.7863188469146292	9.827604542154976	0.4940165950324022	1419.9124663073223	53.48307255491289	61.92794153950289	2016.9764927279923	101.38990177349838	65.95576477050781	2.4843200100986715	75.55643774904178	7.024869648604275	4.709620254880121	93.68973810616461	59.03732112297137	2.2237267465360557	67.63092951493694	6.3346731202012005	4.2156036598477185	83.86213356400964
17.0	7.362700538266551	0.27732684685295056	0.8363887538509326	10.458668587719256	0.5257390874973542	1511.0898942849612	56.917403270087384	63.38401449924024	2146.493440611802	107.90049357825558	67.65081787109375	2.548166655659037	77.4982266816903	7.1924226660082	4.83065677751607	96.09755009382806	60.2881173328272	2.270839808806086	69.06379450097025	6.46021265112702	4.304917690018716	85.6388815061088
18.0	7.808363499791098	0.2941133918490953	0.8865663800068349	11.091729947770727	0.5575619814892436	1602.555898357348	60.36260362446799	64.7369257816761	2276.420308975417	114.43169137288535	69.27568054199219	2.609369476383214	79.35960810409746	7.352471549634246	4.946681300510968	98.40565702920588	61.46731704220109	2.315256084534118	70.41464123506552	6.578258417113924	4.389119319021724	87.31392708143515
19.0	8.255434349944078	0.31095296702241676	0.9368515261073928	11.726791204530839	0.5894854068118538	1694.310851609135	63.818687670831885	65.99725045839713	2406.7576277831763	120.98352179777373	70.83627319335938	2.668151473148689	81.14736421495314	7.505671002941971	5.058116575138887	100.62246881670828	62.58083884341529	2.357198506126272	71.69024983347059	6.689456197311723	4.468631168327033	88.89567761217744
20.0	8.703914871378013	0.3278456395191204	0.9872439878856806	12.363854890245994	0.6215094907568088	1786.3551199044773	67.28566918998574	67.17416592381728	2537.5059167427526	127.55601097772183	72.33775329589844	2.72470690960647	82.86740321827081	7.65259005599298	5.16533087441693	102.75531161017709	63.63383842452043	2.3968612700873497	72.89652645805933	6.794366899360908	4.543821383660122	90.39145671993111
21.0	9.153806807053554	0.34479147499035945	1.0377435556005323	13.002923480780545	0.6536343577815058	1878.689060961337	70.76356165589796	68.27567540880605	2668.6656839902003	134.14918445584578	73.78459167480469	2.779204185903731	84.5248467228549	7.79372155264736	5.26864344093093	104.81053618794269	64.63078486775113	2.4344127109133713	74.0385907209662	6.893475836028068	4.615009083149424	91.80761270716214
22.0	9.605111855551966	0.36179053741567296	1.0883500135376594	13.643999388958218	0.6858601291743983	1971.3130233894342	74.25237819946176	69.30878993084538	2800.237424723377	140.76306712488093	75.18077087402344	2.8317933103626993	86.12425698091697	7.929503132571152	5.368338651182258	106.79379972797173	65.57565901847147	2.4700027729470264	75.1210029285721	6.987213785606131	4.68247852200786	93.14980033901351
23.0	10.057831666208507	0.3788428889196773	1.1390631394940762	14.287084957649096	0.7181869227074926	2064.227345691447	77.75213157087386	70.27967742674647	2932.2216197831526	147.3976831558619	76.52983093261719	2.882607623714244	87.66968932775613	8.060322925974075	5.4646692842832465	108.7101308329012	66.47199926640869	2.503764734794567	76.14781652675983	7.075962554338027	4.7464823615757545	94.42304587525211
24.0	10.511967834064901	0.3959485895819438	1.189882704245794	14.932182452599651	0.7506148522759248	2157.4323552270735	81.2628341006144	71.1937857720339	3064.6187341818636	154.0530559241504	77.83485412597656	2.931763224353345	89.16467470186556	8.18651915297128	5.557855432392046	110.56390785502713	67.32288629191166	2.5358146347714006	77.12256062680292	7.160054337913364	4.80724058011612	95.63172540242748
25.0	10.967521894639018	0.413107697239991	1.2408084709987377	15.57929405500311	0.7831440275244863	2250.9283671395856	84.78449765901406	72.05594487029096	3197.4292155784947	160.72920793278536	79.09864807128906	2.97936586527345	90.61242940365501	8.308398745574697	5.6480975754942975	112.35911899644094	68.13112617665004	2.5662581680334586	78.04844977007966	7.239790548070954	4.864953547969811	96.77982494143784
26.0	11.424495318510198	0.4303202672853331	1.291840194822867	16.22842185380793	0.8157745534609845	2344.7156832445417	88.31713361439573	72.87045185236035	3330.6534927000985	167.4261607331303	80.32378387451172	3.0255123909277972	92.0158987951843	8.426241678047454	5.735579305315984	114.09941649655791	68.89928855600152	2.595192123642464	78.92842763400974	7.315446104899885	4.919804751855	97.87099464274996
27.0	11.882889505718593	0.44758635245252304	1.3429776220695044	16.87956783776211	0.8485065300563238	2438.794590880334	91.86075278977876	73.64114255803646	3464.2919737090047	174.14393484279609	81.51251220703125	3.0702875761345045	93.37766116074928	8.540293484834681	5.820461332715159	115.78799741955453	69.62962270131266	2.622701223681981	79.7650708990557	7.3872616413346375	4.971954802658835	98.90842958179242
28.0	12.342705779977182	0.4649060026011394	1.394220489771871	17.53273388719139	0.8813400518312104	2533.165361720282	95.41536541813467	74.3714518096022	3598.3450445154117	180.88254966081738	82.6668701171875	3.1137681492882736	94.70005006613628	8.650776078836847	5.902889114637929	117.42775537944826	70.32416433721032	2.6488621466871343	80.56071161460818	7.455454445889654	5.021549062806719	99.89502149225686
29.0	12.80394538269519	0.48227926449067005	1.4455685250288708	18.187921765509564	0.9142752074293897	2627.828250546029	98.9809810961854	75.06446447531003	3732.8130670349988	187.64202338006615	83.78882598876953	3.156028252433424	95.98532041761078	8.757902011044896	5.983003204987272	119.02148645270535	70.98488060607434	2.673748987942754	81.3176032648211	7.520233002708819	5.068727997557882	100.83356468719579
30.0	13.266609466811758	0.49970618154824803	1.4970214443721663	18.845133110459237	0.9473120791773355	2722.783493981986	102.55760873673428	75.72295892392518	3867.6963773912134	194.42237289688387	84.88008880615234	3.1971322569572713	97.23542996324822	8.86185656313569	6.060925635058793	120.57161824059887	71.61347933934059	2.6974260754090236	82.03770227700623	7.581778537325332	5.113613555881458	101.72648513013962
31.0	13.730699090439048	0.5171867936292102	1.5485789531166232	19.504369425081908	0.9804507426303307	2818.031309190673	106.14525651952414	76.3494441610493	4002.9952840620144	201.22361371792115	85.94221496582031	3.237138786801836	98.45216165218872	8.962808312389882	6.13676754049671	122.08036159428816	72.21151587538127	2.7199519931726255	82.72279038817032	7.640255762835945	5.1563167978663795	102.57599216920624
32.0	14.196215210313884	0.5347211367704434	1.6002407446942053	20.16563206841606	1.0136912661048771	2913.5718925287565	109.743931840615	76.9461916936374	4138.710065970779	208.0457598641713	86.97671508789062	3.276104741675548	99.63724599389181	9.060919531134658	6.2106367882498175	123.54986233989852	72.78049987757674	2.741383604905105	83.37459701177127	7.695823516790968	5.19694552214494	103.38423027148247
33.0	14.66315867505758	0.5523092429365064	1.6520064999714548	20.828922245922787	1.0470337101974088	3009.4054181637307	113.35364126027939	77.51526297563652	4274.840970521308	214.88882377219326	87.98493957519531	3.314080986469279	100.792229958935	9.156335520527342	6.282629804832949	124.98203871593587	73.32178090013772	2.7617717435327718	83.99466814623794	7.748623735380452	5.2355960946355395	104.15311647001309
34.0	15.131530218243439	0.5699511397585068	1.703875886550676	21.494240999638226	1.0804781272892703	3105.5320366511146	116.97439044941036	78.05853313352787	4411.388211576745	221.7528161925154	88.96807861328125	3.3511123512563366	101.91847697901365	9.249184863333108	6.352831576326974	126.3785813732868	73.83654839503781	2.78116121149783	84.58436638291187	7.798781635125414	5.272353449037704	104.88434037364857
35.0	15.601330451271938	0.5876468502657345	1.7558485580550045	22.161589198052823	1.1140245610379664	3201.951873472187	120.60618413444315	78.57771154705593	4548.351967382436	228.63774608522147	89.92742919921875	3.3872476893217383	103.01747284507786	9.339604800580252	6.421334715768739	127.74133268791748	74.32609874794682	2.799600839056004	85.1451768123458	7.846431853704856	5.307310154730773	105.57974348986465
36.0	16.072559856053747	0.6053963926100575	1.8079241533975552	22.830967525717565	1.147673045854685	3298.6650275322813	124.24902604079132	79.07435976095384	4685.732378432767	235.54362051272005	90.8638916015625	3.4225209105927306	104.09024887084603	9.427693884381208	6.488203507501466	129.07157148549848	74.79133174550876	2.8171245179826734	85.6781301961993	7.89166953015033	5.3405304616467815	106.24060395978091
37.0	16.545218777500956	0.6231997797830923	1.8601022960348683	23.502376472577847	1.18142360636813	3395.6715696197125	127.9029188347999	79.54990712294124	4823.5295452820865	242.47044452970323	91.77855682373047	3.456973109303181	105.13805486870551	9.513567504577182	6.553515855432619	130.3708475293425	75.2333380462295	2.833773329520088	86.18447595174159	7.934607597500842	5.3720922490644885	106.86847105676466
38.0	17.01930741582725	0.6410570193261791	1.912382593204913	24.17581632303592	1.215276256874708	3492.9715408255006	131.56786406422208	80.00566447775375	4961.743526299919	249.41822107030575	92.67244720458984	3.490642793336572	106.1620619915229	9.597333486595065	6.617344760426535	131.64061304521115	75.65313978876259	2.8495857740103925	86.66538500248195	7.975351584635598	5.402068503551828	107.46479672217522
39.0	17.494825818657944	0.6589681130331948	1.9647646351499282	24.85128714474324	1.2492310007751393	3590.564950924068	135.24386209722573	80.44283619341674	5100.374335370771	256.38695083247745	93.54630279541016	3.5235578378025902	107.16311801413445	9.67907224062411	6.679743066392473	132.88191927115568	76.05147697675221	2.864589724769395	87.12170506869889	8.013978992645848	5.430512065617334	108.03063212641243
40.0	17.97177387295136	0.67693305664626	2.017247994324439	25.52878877712482	1.2832878299975992	3688.451776715211	138.9309120599413	80.8625307520144	5239.421939538904	263.37663215959066	94.40106201171875	3.555753589489806	108.14229794999227	9.758881882773549	6.7407777815865035	134.09609922037507	76.42928813876739	2.878820532843546	87.55451129334078	8.050586005957465	5.457489951588904	108.56731044325026
41.0	18.450151296732965	0.6949518395443928	2.0698322245887844	26.208320819637674	1.3174467244074877	3786.631960327656	142.62901177256302	81.26577010096379	5378.886256598543	270.3872609193042	95.23745727539062	3.587257636135641	109.10044083398587	9.836840453507351	6.8005012051353155	135.28419329341497	76.78730597865766	2.892305796591248	87.96464303431655	8.085248321028569	5.483054480727828	109.0758724737773
42.0	18.92995763064462	0.7130244444251993	2.1225168603885836	26.889882619766517	1.351707651203996	3885.105407484658	146.3381576840198	81.65349793080092	5518.767152630183	277.4188303797171	96.05615234375	3.618094979127133	110.0383070414838	9.913018888038385	6.858960733122472	136.44714435326983	77.12619471310538	2.905070534701933	88.3528611932181	8.118034540411116	5.507253081918475	109.5572617335033
43.0	19.41119222931082	0.7311508469796707	2.1753014159205257	27.573473260759616	1.3860705643036089	3983.871985732044	150.05834480523217	82.02658702055356	5659.064439483527	284.4713310828412	96.8579330444336	3.648295217807556	110.95679678700294	9.987498803544925	6.916212478152649	137.58606866302497	77.44674081512278	2.9171443708278857	88.72006672388015	8.14902466075159	5.53014191384904	110.01259540226536
44.0	19.89385425252537	0.7493310155602159	2.2281853842850285	28.259091549109492	1.4205354037107791	4082.9315226294057	153.78956664098087	82.38584577097812	5799.7778722080875	291.54475071544124	97.64344024658203	3.677882491447154	111.85664422607154	10.060347690230465	6.972302201961699	138.7018765731578	77.74958599405666	2.928551475886938	89.0669947443395	8.178284272148762	5.55176679825092	110.4427850240483
45.0	20.37794265626114	0.7675649108420315	2.281168236626225	28.946736001782355	1.455102094875977	4182.2838039049775	157.53181512040751	82.73202402852695	5940.907146432204	298.63907397728303	98.41316223144531	3.706875191870875	112.7384087152826	10.131618341946627	7.027264770634083	139.79526168403206	78.03521957518417	2.939310281028843	89.3942058071873	8.205863894874547	5.572162675758107	110.8485256822497
46.0	20.863456183506795	0.7858524854779533	2.334249421259868	29.636404833201702	1.4897705480413759	4281.928571575005	161.285080526178	83.06581828828693	6082.451895691619	305.7542824468454	99.16777038574219	3.73529860783802	113.60285936995146	10.201379999529196	7.0811481250359325	140.86717769614785	78.30431420223539	2.949446122360067	89.70247046772367	8.231831430942929	5.591377576994556	111.23077286294615
47.0	21.350393354934656	0.8041936837469483	2.387428362789775	30.328095941992128	1.5245406575744873	4381.865522028456	165.0493514223403	83.3878763518029	6224.411688708822	312.8903544445579	99.90780639648438	3.763173142779392	114.45061672629846	10.269689388525572	7.133990944729693	141.9183940724087	78.55741304154972	2.958979459032444	89.99241095683098	8.256241974917302	5.609450287155206	111.59029813041658
